text,label
他們說為什麼都不是真的嗎？,15
為什麼啦,15
你說為什麼是對的嗎？,15
所以現在是為什麼都,15
為什麼都欸,15
為什咧？,15
真的假的，為什,15
這樣是不是不太好？,15
為什麼都到底怎麼回事？,15
為什麼都真的假的,15
我不懂，為什麼都不,15
結果為什麼都不,15
所以現在是為什,15
怎麼會這樣，為什,15
我不懂，為什,15
你會為什麼都不嗎？,15
為什麼都不真的假的,15
為什麼真的假的,15
你怎麼看為什麼？,15
所以你覺得那你能別？,16
那你啦,16
怎麼會這樣，那你能別,16
那你能別到底怎麼回事？,16
你會那你能嗎？,16
結果那你能,16
他們說那你是真的嗎？,16
那你能別怎麼了？,16
那你欸,16
蛤？那你能別用,16
那你能別用真的假的,16
真的假的，那你能別,16
真的假的，那你能,16
好奇問一下，那你能別用,16
那你能欸,16
那你能別真的假的,16
那你能別用啦,16
所以你覺得那你？,16
你剛剛不是說那你？,16
所以你覺得那你能別用？,16
真的假的，那你能別用,16
我不懂，那你能別用,16
那你能別欸,16
你剛剛不是說那你能別？,16
那你咧？,16
那你能啦,16
我不懂，那你,16
那你能別啦,16
那如果是你你會怎樣？,16
那你能真的假的,16
蛤？那你,16
所以現在是那你,16
好奇問一下，那你能別,16
結果那你能別用,16
好奇問一下，那你,16
蛤？那你能別,16
他們說那你能別用是真的嗎？,16
你怎麼看那你能？,16
怎麼會這樣，那你,16
他們說那你能別是真的嗎？,16
你怎麼看那你能別用？,16
真的假的，那你,16
所以現在是那你能,16
你剛剛不是說那你能別用？,16
那你能到底怎麼回事？,16
那你到底怎麼回事？,16
你會那你能別嗎？,16
怎麼會這樣，那你能,16
蛤？那你能,16
你說那你是對的嗎？,16
那怎麼辦？,16
他們說那你能是真的嗎？,16
我不懂，那你能,16
所以你覺得那你能？,16
你會那你能別用嗎？,16
你怎麼看那你？,16
這樣是不是不太好？,16
你會那你嗎？,16
那你能別用到底怎麼回事？,16
那你能別用咧？,16
結果那你,16
那你怎麼了？,16
所以現在是那你能別,16
那你能咧？,16
好奇問一下，那你能,16
所以現在是那你能別用,16
那你能別用怎麼了？,16
我不懂，那你能別,16
你剛剛不是說那你能？,16
就算怎麼了？,17
你怎麼看就算我不在？,17
就算到底怎麼回事？,17
怎麼會這樣，就算我不在,17
你會就算我不嗎？,17
我不懂，就算我不,17
怎麼會這樣，就算我,17
就算啦,17
好奇問一下，就算我不在,17
就算我不到底怎麼回事？,17
他們說就算是真的嗎？,17
所以你覺得就算我不在？,17
就算咧？,17
就算我不欸,17
就算我不在欸,17
你會就算我不在嗎？,17
你剛剛不是說就算我？,17
蛤？就算我不在,17
你剛剛不是說就算我不？,17
你說就算是對的嗎？,17
所以你覺得就算我？,17
蛤？就算我不,17
就算我咧？,17
就算欸,17
所以現在是就算我,17
他們說就算我不在是真的嗎？,17
好奇問一下，就算我,17
就算我不在怎麼了？,17
我不懂，就算我不在,17
結果就算我不,17
你怎麼看就算我不？,17
所以你覺得就算我不？,17
那如果是你你會怎樣？,17
就算我怎麼了？,17
結果就算,17
你說就算我不是對的嗎？,17
就算我不在真的假的,17
就算我啦,17
他們說就算我是真的嗎？,17
好奇問一下，就算我不,17
你說就算我不在是對的嗎？,17
就算我真的假的,17
就算我不怎麼了？,17
你說就算我是對的嗎？,17
真的假的，就算我不,17
你剛剛不是說就算？,17
就算我不在啦,17
就算我不真的假的,17
你會就算我嗎？,17
怎麼會這樣，就算我不,17
你怎麼看就算我？,17
他們說就算我不是真的嗎？,17
好奇問一下，就算,17
那怎麼辦？,17
真的假的，就算我不在,17
所以現在是就算我不,17
就算我不咧？,17
就算我不在咧？,17
怎麼會這樣，就算,17
你怎麼看就算？,17
這樣是不是不太好？,17
你會就算嗎？,17
就算我到底怎麼回事？,17
就算我不啦,17
所以現在是就算,17
結果就算我不在,17
真的假的，就算,17
蛤？就算,17
就算我不在到底怎麼回事？,17
真的假的，想練習的話,18
好奇問一下，想練習的,18
想練習咧？,18
想練真的假的,18
怎麼會這樣，想練習的話,18
想練習怎麼了？,18
想練習到底怎麼回事？,18
想練習的欸,18
我不懂，想練習,18
想練咧？,18
想練習的話真的假的,18
好奇問一下，想練習,18
想練習的話咧？,18
蛤？想練習的話,18
想練怎麼了？,18
你說想練是對的嗎？,18
怎麼會這樣，想練,18
想練習的啦,18
所以現在是想練習,18
你會想練習的嗎？,18
你怎麼看想練習？,18
蛤？想練習,18
所以現在是想練,18
想練習的話欸,18
你說想練習的話是對的嗎？,18
想練習的咧？,18
想練習的話怎麼了？,18
你會想練習嗎？,18
想練習的到底怎麼回事？,18
那如果是你你會怎樣？,18
你說想練習是對的嗎？,18
所以你覺得想練習？,18
想練習的怎麼了？,18
想練習真的假的,18
他們說想練習的是真的嗎？,18
真的假的，想練習的,18
想練習的真的假的,18
蛤？想練,18
想練啦,18
所以現在是想練習的話,18
他們說想練是真的嗎？,18
所以你覺得想練習的話？,18
結果想練,18
想練欸,18
想練習的話到底怎麼回事？,18
結果想練習的話,18
好奇問一下，想練,18
所以你覺得想練？,18
真的假的，想練,18
怎麼會這樣，想練習的,18
他們說想練習的話是真的嗎？,18
怎麼會這樣，想練習,18
你會想練習的話嗎？,18
你剛剛不是說想練？,18
那怎麼辦？,18
想練習欸,18
你怎麼看想練習的？,18
我不懂，想練習的,18
你怎麼看想練習的話？,18
你會想練嗎？,18
他們說想練習是真的嗎？,18
好奇問一下，想練習的話,18
這樣是不是不太好？,18
我不懂，想練,18
想練習啦,18
想練到底怎麼回事？,18
你剛剛不是說想練習的？,18
結果想練習,18
想練習的話啦,18
你剛剛不是說想練習的話？,18
結果想練習的,18
所以現在是想練習的,18
真的假的，想練習,18
所以你覺得想練習的？,18
不要咧？,19
蛤？不要講這種,19
真的假的，不要,19
你怎麼看不要講？,19
不要欸,19
不要講這種真的假的,19
結果不要講,19
不要講啦,19
不要講這咧？,19
你說不要講是對的嗎？,19
不要到底怎麼回事？,19
結果不要,19
不要講這種欸,19
你剛剛不是說不要講？,19
不要啦,19
怎麼會這樣，不要講這種,19
不要講欸,19
不要講這啦,19
怎麼會這樣，不要講這,19
好奇問一下，不要講,19
所以你覺得不要？,19
不要講這種啦,19
你說不要講這是對的嗎？,19
真的假的，不要講這種,19
我不懂，不要講這,19
你會不要講這種嗎？,19
那如果是你你會怎樣？,19
不要講真的假的,19
我不懂，不要講這種,19
不要講到底怎麼回事？,19
真的假的，不要講這,19
你怎麼看不要講這？,19
不要講這種到底怎麼回事？,19
你說不要講這種是對的嗎？,19
我不懂，不要講,19
我不懂，不要,19
你會不要講這嗎？,19
你會不要嗎？,19
好奇問一下，不要講這種,19
他們說不要是真的嗎？,19
不要講這種怎麼了？,19
結果不要講這種,19
蛤？不要講這,19
不要講這真的假的,19
你剛剛不是說不要？,19
不要講這到底怎麼回事？,19
不要講怎麼了？,19
好奇問一下，不要,19
不要怎麼了？,19
蛤？不要,19
蛤？不要講,19
你剛剛不是說不要講這種？,19
不要講這種咧？,19
你剛剛不是說不要講這？,19
那怎麼辦？,19
你說不要是對的嗎？,19
所以現在是不要講,19
不要講這怎麼了？,19
你會不要講嗎？,19
他們說不要講這是真的嗎？,19
這樣是不是不太好？,19
所以現在是不要講這,19
不要講這欸,19
怎麼會這樣，不要講,19
所以你覺得不要講這？,19
怎麼會這樣，不要,19
你怎麼看不要講這種？,19
你怎麼看不要？,19
真的假的，不要講,19
我不懂，尤其燈你,20
尤其燈你怎麼了？,20
尤其真的假的,20
好奇問一下，尤其燈你才,20
你剛剛不是說尤其燈？,20
好奇問一下，尤其,20
好奇問一下，尤其燈你,20
結果尤其燈你,20
怎麼會這樣，尤其燈你,20
尤其燈你才啦,20
尤其燈你才欸,20
怎麼會這樣，尤其燈,20
好奇問一下，尤其燈,20
所以現在是尤其,20
怎麼會這樣，尤其,20
蛤？尤其燈你才,20
蛤？尤其,20
所以你覺得尤其燈你？,20
尤其燈你才真的假的,20
尤其燈欸,20
尤其燈真的假的,20
你會尤其燈你嗎？,20
你說尤其燈你才是對的嗎？,20
所以現在是尤其燈你才,20
你剛剛不是說尤其？,20
你剛剛不是說尤其燈你？,20
真的假的，尤其,20
所以你覺得尤其燈你才？,20
那如果是你你會怎樣？,20
尤其燈你才咧？,20
你會尤其燈你才嗎？,20
你怎麼看尤其？,20
我不懂，尤其燈,20
尤其欸,20
他們說尤其燈你才是真的嗎？,20
尤其咧？,20
你怎麼看尤其燈你才？,20
我不懂，尤其燈你才,20
你剛剛不是說尤其燈你才？,20
所以你覺得尤其燈？,20
你怎麼看尤其燈？,20
他們說尤其燈你是真的嗎？,20
你說尤其是對的嗎？,20
怎麼會這樣，尤其燈你才,20
所以你覺得尤其？,20
尤其燈你才到底怎麼回事？,20
他們說尤其是真的嗎？,20
尤其燈你啦,20
我不懂，尤其,20
那怎麼辦？,20
真的假的，尤其燈你,20
尤其燈你才怎麼了？,20
結果尤其燈你才,20
真的假的，尤其燈你才,20
你會尤其燈嗎？,20
尤其燈你真的假的,20
你說尤其燈你是對的嗎？,20
尤其燈到底怎麼回事？,20
這樣是不是不太好？,20
尤其燈你到底怎麼回事？,20
尤其燈你咧？,20
蛤？尤其燈,20
尤其怎麼了？,20
尤其燈咧？,20
尤其啦,20
你怎麼看尤其燈你？,20
蛤？尤其燈你,20
結果尤其,20
尤其到底怎麼回事？,20
尤其燈你欸,20
蛤？但你剛剛,21
真的假的，但你剛,21
但你剛啦,21
結果但你剛剛都,21
但你剛欸,21
但你剛剛都欸,21
他們說但你是真的嗎？,21
你說但你剛剛是對的嗎？,21
但你剛剛咧？,21
真的假的，但你剛剛,21
結果但你,21
但你剛剛欸,21
但你剛剛啦,21
你怎麼看但你剛剛都？,21
但你咧？,21
真的假的，但你剛剛都,21
好奇問一下，但你,21
你怎麼看但你？,21
但你到底怎麼回事？,21
真的假的，但你,21
蛤？但你,21
他們說但你剛是真的嗎？,21
但你啦,21
但你剛咧？,21
你剛剛不是說但你剛？,21
你會但你嗎？,21
但你欸,21
所以現在是但你,21
那如果是你你會怎樣？,21
好奇問一下，但你剛剛,21
你說但你剛是對的嗎？,21
好奇問一下，但你剛剛都,21
你剛剛不是說但你？,21
但你剛到底怎麼回事？,21
你剛剛不是說但你剛剛都？,21
你怎麼看但你剛剛？,21
所以你覺得但你剛剛？,21
但你剛剛都啦,21
你剛剛不是說但你剛剛？,21
我不懂，但你剛剛都,21
但你剛真的假的,21
但你剛剛都真的假的,21
我不懂，但你剛剛,21
但你剛剛都到底怎麼回事？,21
他們說但你剛剛都是真的嗎？,21
怎麼會這樣，但你,21
所以你覺得但你？,21
蛤？但你剛剛都,21
結果但你剛,21
所以現在是但你剛剛,21
你會但你剛剛嗎？,21
所以現在是但你剛,21
那怎麼辦？,21
結果但你剛剛,21
蛤？但你剛,21
所以現在是但你剛剛都,21
所以你覺得但你剛剛都？,21
但你剛剛都怎麼了？,21
怎麼會這樣，但你剛,21
好奇問一下，但你剛,21
但你剛剛真的假的,21
你會但你剛嗎？,21
怎麼會這樣，但你剛剛,21
這樣是不是不太好？,21
所以你覺得但你剛？,21
但你剛剛都咧？,21
你怎麼看但你剛？,21
你會但你剛剛都嗎？,21
怎麼會這樣，但你剛剛都,21
你說但你是對的嗎？,21
但你剛怎麼了？,21
你說但你剛剛都是對的嗎？,21
但你真的假的,21
他們說但你剛剛是真的嗎？,21
他們說燈就是真的嗎？,22
真的假的，燈就是,22
你怎麼看燈就是在？,22
結果燈就是在等,22
燈就是怎麼了？,22
蛤？燈就是在等,22
好奇問一下，燈就,22
好奇問一下，燈就是,22
燈就是欸,22
怎麼會這樣，燈就,22
你會燈就是在等嗎？,22
怎麼會這樣，燈就是在等,22
燈就是在欸,22
我不懂，燈就是,22
燈就是咧？,22
你怎麼看燈就是？,22
你剛剛不是說燈就是在等？,22
燈就是在等啦,22
燈就是在怎麼了？,22
你會燈就是在嗎？,22
燈就是真的假的,22
所以你覺得燈就是在等？,22
怎麼會這樣，燈就是,22
燈就是在等咧？,22
燈就真的假的,22
燈就是在啦,22
蛤？燈就,22
你怎麼看燈就是在等？,22
你剛剛不是說燈就？,22
所以現在是燈就是在,22
燈就啦,22
結果燈就,22
你說燈就是在等是對的嗎？,22
燈就到底怎麼回事？,22
真的假的，燈就,22
他們說燈就是是真的嗎？,22
所以你覺得燈就是在？,22
你怎麼看燈就？,22
那如果是你你會怎樣？,22
燈就是在咧？,22
燈就欸,22
好奇問一下，燈就是在等,22
燈就是在等欸,22
真的假的，燈就是在等,22
燈就是在等真的假的,22
你會燈就嗎？,22
他們說燈就是在是真的嗎？,22
你剛剛不是說燈就是？,22
結果燈就是在,22
真的假的，燈就是在,22
所以現在是燈就是,22
結果燈就是,22
燈就是在到底怎麼回事？,22
燈就是在真的假的,22
你會燈就是嗎？,22
我不懂，燈就是在等,22
你說燈就是在是對的嗎？,22
燈就怎麼了？,22
你說燈就是是對的嗎？,22
所以現在是燈就,22
那怎麼辦？,22
怎麼會這樣，燈就是在,22
燈就是在等到底怎麼回事？,22
所以你覺得燈就？,22
我不懂，燈就是在,22
燈就是啦,22
這樣是不是不太好？,22
你剛剛不是說燈就是在？,22
所以你覺得燈就是？,22
燈就是到底怎麼回事？,22
他們說燈就是在等是真的嗎？,22
先冷靜下來咧？,23
